MSE,05,10,15
76.85,1.0,1.0,0.999494
76.95,1.0,1.0,0.999497
77.05,1.0,1.0,0.999503
77.15,1.0,1.0,0.999507
77.25,1.0,1.0,0.999508
77.35,1.0,1.0,0.999515
77.45,1.0,1.0,0.99952
77.55,1.0,1.0,0.999524
77.65,1.0,1.0,0.999532
77.75,1.0,1.0,0.999536
77.85,1.0,1.0,0.99954
77.95,1.0,1.0,0.999544
78.05,1.0,1.0,0.999549
78.15,1.0,1.0,0.999554
78.25,1.0,1.0,0.999558
78.35,1.0,1.0,0.999561
78.45,1.0,1.0,0.999564
78.55,1.0,1.0,0.99957
78.65,1.0,1.0,0.999573
78.75,1.0,1.0,0.999576
78.85,1.0,1.0,0.99958
78.95,1.0,1.0,0.999583
79.05,1.0,1.0,0.999586
79.15,1.0,1.0,0.999589
79.25,1.0,1.0,0.999592
79.35,1.0,1.0,0.999594
79.45,1.0,1.0,0.999596
79.55,1.0,1.0,0.9996
79.65,1.0,1.0,0.999605
79.75,1.0,1.0,0.999608
79.85,1.0,1.0,0.999612
79.95,1.0,1.0,0.999619
80.05,1.0,1.0,0.999621
80.15,1.0,1.0,0.999628
80.25,1.0,1.0,0.999635
80.35,1.0,1.0,0.999638
80.45,1.0,1.0,0.999641
80.55,1.0,1.0,0.999645
80.65,1.0,1.0,0.999648
80.75,1.0,1.0,0.999652
80.85,1.0,1.0,0.999656
80.95,1.0,1.0,0.999659
81.05,1.0,1.0,0.999662
81.15,1.0,1.0,0.999666
81.25,1.0,1.0,0.999669
81.35,1.0,1.0,0.999672
81.45,1.0,1.0,0.999676
81.55,1.0,1.0,0.99968
81.65,1.0,1.0,0.999682
81.75,1.0,1.0,0.999684
81.85,1.0,1.0,0.999686
81.95,1.0,1.0,0.999691
82.05,1.0,1.0,0.999696
82.15,1.0,1.0,0.999698
82.25,1.0,1.0,0.999701
82.35,1.0,1.0,0.999705
82.45,1.0,1.0,0.999706
82.55,1.0,1.0,0.99971
82.65,1.0,1.0,0.999715
82.75,1.0,1.0,0.999717
82.85,1.0,1.0,0.999719
82.95,1.0,1.0,0.999722
83.05,1.0,1.0,0.999725
83.15,1.0,1.0,0.999728
83.25,1.0,1.0,0.999731
83.35,1.0,1.0,0.999732
83.45,1.0,1.0,0.999735
83.55,1.0,1.0,0.999735
83.65,1.0,1.0,0.999736
83.75,1.0,1.0,0.99974
83.85,1.0,1.0,0.999743
83.95,1.0,1.0,0.999745
84.05,1.0,1.0,0.999747
84.15,1.0,1.0,0.999748
84.25,1.0,1.0,0.999753
84.35,1.0,1.0,0.999756
84.45,1.0,1.0,0.99976
84.55,1.0,1.0,0.999762
84.65,1.0,1.0,0.999767
84.75,1.0,1.0,0.99977
84.85,1.0,1.0,0.999774
84.95,1.0,1.0,0.999777
85.05,1.0,1.0,0.99978
85.15,1.0,1.0,0.999783
85.25,1.0,1.0,0.999785
85.35,1.0,1.0,0.999787
85.45,1.0,1.0,0.99979
85.55,1.0,1.0,0.999791
85.65,1.0,1.0,0.999793
85.75,1.0,1.0,0.999796
85.85,1.0,1.0,0.999796
85.95,1.0,1.0,0.999797
86.05,1.0,1.0,0.999799
86.15,1.0,1.0,0.9998
86.25,1.0,1.0,0.999804
86.35,1.0,1.0,0.999805
86.45,1.0,1.0,0.999807
86.55,1.0,1.0,0.999811
86.65,1.0,1.0,0.999811
86.75,1.0,1.0,0.999813
86.85,1.0,1.0,0.999815
86.95,1.0,1.0,0.999816
87.05,1.0,1.0,0.999818
87.15,1.0,1.0,0.99982
87.25,1.0,1.0,0.999821
87.35,1.0,1.0,0.999825
87.45,1.0,1.0,0.999827
87.55,1.0,1.0,0.999829
87.65,1.0,1.0,0.999832
87.75,1.0,1.0,0.999835
87.85,1.0,1.0,0.999837
87.95,1.0,1.0,0.99984
88.05,1.0,1.0,0.999841
88.15,1.0,1.0,0.999844
88.25,1.0,1.0,0.999845
88.35,1.0,1.0,0.999847
88.45,1.0,1.0,0.999848
88.55,1.0,1.0,0.999851
88.65,1.0,1.0,0.999853
88.75,1.0,1.0,0.999854
88.85,1.0,1.0,0.999856
88.95,1.0,1.0,0.999856
89.05,1.0,1.0,0.999858
89.15,1.0,1.0,0.99986
89.25,1.0,1.0,0.999862
89.35,1.0,1.0,0.999864
89.45,1.0,1.0,0.999867
89.55,1.0,1.0,0.999869
89.65,1.0,1.0,0.999869
89.75,1.0,1.0,0.999871
89.85,1.0,1.0,0.999872
89.95,1.0,1.0,0.999874
90.05,1.0,1.0,0.999875
90.15,1.0,1.0,0.999876
90.25,1.0,1.0,0.99988
90.35,1.0,1.0,0.999881
90.45,1.0,1.0,0.999882
90.55,1.0,1.0,0.999886
90.65,1.0,1.0,0.999889
90.75,1.0,1.0,0.999892
90.85,1.0,1.0,0.999893
90.95,1.0,1.0,0.999894
91.05,1.0,1.0,0.999897
91.15,1.0,1.0,0.999898
91.25,1.0,1.0,0.999899
91.35,1.0,1.0,0.999901
91.45,1.0,1.0,0.999903
91.55,1.0,1.0,0.999903
91.65,1.0,1.0,0.999904
91.75,1.0,1.0,0.999905
91.85,1.0,1.0,0.999907
91.95,1.0,1.0,0.999909
92.05,1.0,1.0,0.999913
92.15,1.0,1.0,0.999913
92.25,1.0,1.0,0.999915
92.35,1.0,1.0,0.999917
92.45,1.0,1.0,0.999919
92.55,1.0,1.0,0.999919
92.65,1.0,1.0,0.99992
92.75,1.0,1.0,0.999921
92.85,1.0,1.0,0.999921
92.95,1.0,1.0,0.999922
93.05,1.0,1.0,0.999924
93.15,1.0,1.0,0.999925
93.25,1.0,1.0,0.999928
93.35,1.0,1.0,0.999929
93.45,1.0,1.0,0.99993
93.55,1.0,1.0,0.999933
93.65,1.0,1.0,0.999933
93.75,1.0,1.0,0.999934
93.85,1.0,1.0,0.999935
93.95,1.0,1.0,0.999937
94.05,1.0,1.0,0.999938
94.15,1.0,1.0,0.99994
94.25,1.0,1.0,0.999941
94.35,1.0,1.0,0.999943
94.45,1.0,1.0,0.999944
94.55,1.0,1.0,0.999945
94.65,1.0,1.0,0.999946
94.75,1.0,1.0,0.999947
94.85,1.0,1.0,0.999949
94.95,1.0,1.0,0.999949
95.05,1.0,1.0,0.999951
95.15,1.0,1.0,0.999952
95.25,1.0,1.0,0.999952
95.35,1.0,1.0,0.999953
95.45,1.0,1.0,0.999953
95.55,1.0,1.0,0.999957
95.65,1.0,1.0,0.999959
95.75,1.0,1.0,0.999962
95.85,1.0,1.0,0.999963
95.95,1.0,1.0,0.999964
96.05,1.0,1.0,0.999965
96.15,1.0,1.0,0.999965
96.25,1.0,1.0,0.999968
96.35,1.0,1.0,0.999969
96.45,1.0,1.0,0.99997
96.55,1.0,1.0,0.999971
96.65,1.0,1.0,0.999972
96.75,1.0,1.0,0.999973
96.85,1.0,1.0,0.999974
96.95,1.0,1.0,0.999975
97.05,1.0,1.0,0.999975
97.15,1.0,1.0,0.999977
97.25,1.0,1.0,0.999977
97.35,1.0,1.0,0.999978
97.45,1.0,1.0,0.999979
97.55,1.0,1.0,0.999979
97.65,1.0,1.0,0.999979
97.75,1.0,1.0,0.99998
97.85,1.0,1.0,0.999981
97.95,1.0,1.0,0.999981
98.05,1.0,1.0,0.999984
98.15,1.0,1.0,0.999984
98.25,1.0,1.0,0.999985
98.35,1.0,1.0,0.999986
98.45,1.0,1.0,0.999987
98.55,1.0,1.0,0.999987
98.65,1.0,1.0,0.999988
98.75,1.0,1.0,0.999988
98.85,1.0,1.0,0.999988
98.95,1.0,1.0,0.999989
99.05,1.0,1.0,0.999989
99.15,1.0,1.0,0.99999
99.25,1.0,1.0,0.999991
99.35,1.0,1.0,0.999993
99.45,1.0,1.0,0.999993
99.55,1.0,1.0,0.999995
99.65,1.0,1.0,0.999997
99.75,1.0,1.0,0.999999
99.85,1.0,1.0,0.999999
99.95,1.0,1.0,1.0
